dataset_id,split,new_split_role,source_frame_id,source_path,source_name,source_relative_path,split_group,acquisition_period,campaign,candidate_index,candidate_orientation,candidate_box_thumbnail,crop_box_full,normalizer_foreground_fraction,output_dhash64_foreground_crop,output_phash64_foreground_crop,nearest_legacy_id,nearest_legacy_dhash_distance,nearest_legacy_phash_distance,keypoint_labels_used,model_outputs_used_for_selection,quality_tier,background_operation,data_role,stage_label,stage_label_source,output_path,relative_path,raw_review_path,output_sha256,manual_quality_review,manual_stage_review,manual_note,quality_original_width,quality_original_height,quality_mode,quality_alpha_present,quality_transparent_fraction,quality_white_fraction,quality_border_white_fraction,quality_border_rgb_std,quality_black_fraction,quality_nonwhite_fraction,quality_strict_green_fraction,quality_green_to_nonwhite_ratio,quality_green_components,quality_green_bbox_fraction,quality_green_bbox_touches_border,quality_blur_laplacian_thumbnail,quality_background_class,quality_clean_background_score,quality_significant_green_components,quality_second_to_first_green_area_ratio,quality_secondary_to_first_green_area_ratio,quality_raw_green_pixels,quality_standardized_green_pixels,quality_green_preservation_ratio,source_crop_box_fullplant,shoot_only_path,shoot_mask_path,seed_base_root_mask_path,full_plant_mask_path,whole_seedling_preserved,normalization_version,shoot_fraction,root_base_fraction,fullplant_fraction,nonshoot_to_shoot_area_ratio,estimated_major_length_work,estimated_base_x_work,estimated_base_y_work,scanner_line_support_fraction,normalization_padding_pixels,fullplant_quality_original_width,fullplant_quality_original_height,fullplant_quality_mode,fullplant_quality_alpha_present,fullplant_quality_transparent_fraction,fullplant_quality_white_fraction,fullplant_quality_border_white_fraction,fullplant_quality_border_rgb_std,fullplant_quality_black_fraction,fullplant_quality_nonwhite_fraction,fullplant_quality_strict_green_fraction,fullplant_quality_green_to_nonwhite_ratio,fullplant_quality_green_components,fullplant_quality_green_bbox_fraction,fullplant_quality_green_bbox_touches_border,fullplant_quality_blur_laplacian_thumbnail,fullplant_quality_background_class,fullplant_quality_clean_background_score
v4_train_new_0044,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,17.0,horizontal,"[77, 799, 232, 826]","[378, 4697, 1476, 5052]",0.0765899586957079,00000103061c7060,bfc09e34e519e20e,stagev3_0024,9,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0044.png,images\train\v4_train_new_0044.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0044.jpg,836454ec494d256e1904b648f40a187bba76cb9a22b755a3ddd068264274121f,pending,not_required_for_selection,,1098.0,355.0,RGB,0.0,0.0,0.9171686746987951,1.0,0.0,0.0,0.0810546875,0.0656650037650602,0.8101320946436348,1.0,0.4074736445783132,0.0,142.03141472138554,white_removed_candidate,8.834337,1.0,0.0,0.0,29064.0,25456.0,0.8758601706578585,"[202, 4619, 1652, 5130]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0044.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0044.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0044.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0044.png,1,v4_fullplant_classical_pixel_v2,0.06395168364936905,0.014979418314326204,0.07897698900060733,0.23423024163764905,723.8216512764006,906.2193441298605,152.11231807699295,0.978296626054358,13,1476,537,RGB,0,0.0,0.9200898857526881,0.9975981620718463,5.337957382202148,0.0,0.0783245127688172,0.03913600470430108,0.4996648344282076,2,0.28091397849462363,0,213.41387348790323,white_removed_candidate,8.651138
v4_train_new_0045,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,19.0,horizontal,"[63, 881, 268, 917]","[291, 5166, 1695, 5621]",0.0606352337121567,0103061c306060c0,af60c21fb0b3a6ac,stagev3_0019,11,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0045.png,images\train\v4_train_new_0045.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0045.jpg,b807bd2e9d52c794da42e674d9d86aef687f19399d6cf2ad4c0a12ae58228569,pending,not_required_for_selection,,1404.0,455.0,RGB,0.0,0.0,0.9337937688253012,1.0,0.0,0.0,0.0646178463855421,0.0421451430722891,0.6522214129643117,1.0,0.2553181475903614,0.0,147.23046875,white_removed_candidate,8.867588,2.0,0.001169855466244,0.001169855466244,28283.0,26530.0,0.9380193048827918,"[66, 5066, 1920, 5721]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0045.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0045.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0045.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0045.png,1,v4_fullplant_classical_pixel_v2,0.03925995575221239,0.013309734513274336,0.05267809734513274,0.33901552506269195,572.888843184257,743.2557268649563,151.24714072118255,0.9896040299906279,14,1628,593,RGB,0,0.0,0.9449449764784946,1.0,0.0,0.0,0.05321740591397849,0.02077032930107527,0.3902920284135754,2,0.1260710685483871,0,195.63239247311827,white_removed_candidate,8.309134
v4_train_new_0046,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,7.0,horizontal,"[57, 343, 206, 371]","[258, 1961, 1320, 2322]",0.0649013255708405,03070c18306060c0,8f60431eb893b796,stagev3_0037,11,14,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0046.png,images\train\v4_train_new_0046.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0046.jpg,f5088838c682b1b52b21ea156505a4c49d564e9136ef3e654ece861307a2d862,pending,not_required_for_selection,,1062.0,361.0,RGB,0.0,0.0,0.9286772629310344,1.0,0.0,0.0,0.0695155352011494,0.057123293821839,0.8217342160503796,1.0,0.3852370689655172,0.0,151.91749730603448,white_removed_candidate,8.857355,1.0,0.0,0.0,23077.0,21695.0,0.9401135329548902,"[88, 1882, 1490, 2401]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0046.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0046.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0046.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0046.png,1,v4_fullplant_classical_pixel_v2,0.052600331483512404,0.007828068352669871,0.060471003438523005,0.14882165438679,712.6110614731276,890.9812495942351,130.23870703247846,0.9760955997319634,13,1428,545,RGB,0,0.0,0.9373998397435898,1.0,0.0,0.0,0.060857371794871794,0.02980769230769231,0.489795918367347,1,0.1932391826923077,0,172.74491185897435,white_removed_candidate,8.655876
v4_train_new_0047,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,16.0,horizontal,"[573, 792, 728, 812]","[3354, 4655, 4452, 4968]",0.105297462129809,00000163667c7860,9fc0d035e51972ce,stagev3_0097,13,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0047.png,images\train\v4_train_new_0047.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0047.jpg,c6e15fccf9311de092f63d181fdaa8aeef14e2a7303f1a347dee01fa6a3a829e,pending,not_required_for_selection,,1098.0,313.0,RGB,0.0,0.0,0.8863843107876712,1.0,0.0,0.0,0.1116224315068493,0.0798640839041096,0.715484180249281,2.0,0.3333021190068493,0.0,164.82421875,white_removed_candidate,8.772769,4.0,0.0049822852081488,0.0062739887806318,28284.0,27266.0,0.9640079196718994,"[3178, 4586, 4628, 5037]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0047.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0047.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0047.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0047.png,1,v4_fullplant_classical_pixel_v2,0.071369370746999,0.016713816040981728,0.0881045951525346,0.23418752142612273,724.6052645378614,908.2800399594626,146.0362055993857,0.9761536416799574,11,1472,473,RGB,0,0.0,0.9102746212121212,0.993320405085111,10.785981178283691,0.0,0.08779592803030303,0.04054214015151515,0.46177699878657136,2,0.1630681818181818,0,215.78900325260224,white_removed_candidate,8.483039
v4_train_new_0048,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,2.0,horizontal,"[381, 144, 487, 157]","[2202, 767, 3006, 1038]",0.0729654311468487,010507356040c080,ea6ac38f9c903327,stagev3_0005,10,10,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0048.png,images\train\v4_train_new_0048.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0048.jpg,4198d35c369d9e583eab6c5c453129f74fe13051b511a29b52735afdbf5cd1d6,pending,not_required_for_selection,,804.0,271.0,RGB,0.0,0.0,0.9197638186416184,1.0,0.0,0.0,0.0782717666184971,0.0591356575144508,0.7555170921678926,1.0,0.2466808164739884,0.0,114.7515128251445,white_removed_candidate,8.839528,1.0,0.0,0.0,13170.0,12760.0,0.9688686408504176,"[2073, 707, 3135, 1098]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0048.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0048.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0048.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0048.png,1,v4_fullplant_classical_pixel_v2,0.05183724189749592,0.009962865028104093,0.0618506798445244,0.19219512195121952,686.2659808383501,850.9925560270192,161.31890211369983,0.9754191531685138,10,1082,411,RGB,0,0.0,0.9363925579896907,1.0,0.0,0.0,0.062248308634020616,0.029669378221649483,0.47662946789584343,2,0.16584447487113402,0,143.23952963917526,white_removed_candidate,8.605983
v4_train_new_0049,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,18.0,horizontal,"[337, 857, 480, 870]","[1938, 5045, 2964, 5316]",0.0791235982535264,06071b313160c080,ae60e5879819fb23,stagev3_0037,10,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0049.png,images\train\v4_train_new_0049.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0049.jpg,b7bb3d09fdaf7d415ff53006d992dd125aa7646b985e85bfa9b0c10e7a6cf5c5,pending,not_required_for_selection,,1026.0,271.0,RGB,0.0,0.0,0.9130063657407408,1.0,0.0,0.0,0.086255787037037,0.0678819444444444,0.7869842334786983,1.0,0.2468460648148148,0.0,148.48324652777777,white_removed_candidate,8.826013,1.0,0.0,0.0,20613.0,18665.0,0.9054965313151896,"[1774, 4985, 3128, 5376]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0049.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0049.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0049.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0049.png,1,v4_fullplant_classical_pixel_v2,0.06196473837110465,0.025634002878654513,0.0876308522252906,0.41368693796677336,729.2864710449448,903.2558473258478,141.8458157259343,0.9758947970268725,10,1374,411,RGB,0,0.0,0.9080116421568627,0.9977029096477795,6.238075256347656,0.0,0.08873314950980392,0.036713643790849675,0.41375341677456484,2,0.15622446895424835,0,301.7205754500533,white_removed_candidate,8.314838
v4_train_new_0050,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,1.0,horizontal,"[77, 118, 241, 136]","[378, 611, 1530, 912]",0.083765919158361,6070703038110301,be9fc760b14cb0b0,stagev3_0026,7,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0050.png,images\train\v4_train_new_0050.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0050.jpg,54ad01c17f07b3f675ae2b53d346656bf1d485c84a6975dfe0a911bad4da48eb,pending,not_required_for_selection,,1152.0,301.0,RGB,0.0,0.0,0.9086841184701492,1.0,0.0,0.0,0.088779734141791,0.0808506296641791,0.9106879001805944,1.0,0.2626224347014925,0.0,218.0295300839552,white_removed_candidate,8.817368,1.0,0.0,0.0,33568.0,27969.0,0.833204242135367,"[194, 545, 1714, 978]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0050.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0050.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0050.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0050.png,1,v4_fullplant_classical_pixel_v2,0.08007779263400996,0.02761638507353835,0.10778230217576273,0.344869459623558,726.263580879608,908.8060997047241,187.1802975437089,0.908373511472553,11,1542,455,RGB,0,0.0,0.8884649213576159,0.9970558115719406,6.087047576904297,0.0,0.10880587748344371,0.050600165562913905,0.4650499286733238,3,0.16207057119205298,0,377.94822277204446,white_removed_candidate,8.46066
v4_train_new_0051,train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,4.0,horizontal,"[91, 404, 626, 430]","[321, 2327, 3981, 2676]",0.1742238562091503,0404043c3e7bb980,bae4c23fb4c827c2,stagev3_0070,21,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0051.png,images\train\v4_train_new_0051.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0051.jpg,09dd4fa22972247cce09f22edd4db71ed29d64327307ab6cf27b11e95ef04ed9,pending,not_required_for_selection,,1600.0,153.0,RGB,0.0,0.0,0.8024952168367347,0.9946140035906644,8.33298110961914,0.0,0.1903300382653061,0.1311782525510204,0.6892146596858639,3.0,0.3385283801020408,0.0,908.6710482656536,white_removed_candidate,8.591525,4.0,0.0260233291491902,0.0281664268438294,36607.0,33583.0,0.917392848362335,"[0, 2250, 4567, 2753]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0051.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0051.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0051.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0051.png,1,v4_fullplant_classical_pixel_v2,0.14776633522727273,0.0089453125,0.15810724431818182,0.06053687726803009,772.9228783566582,896.0912309833691,65.52355344119462,0.9778888054094665,8,1616,192,RGB,0,0.0,0.8391393442622951,1.0,0.0,0.0,0.1565061475409836,0.0720094774590164,0.4601063829787234,4,0.18032786885245902,0,592.7840676229508,white_removed_candidate,8.351393
v4_train_new_0052,train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,9.0,horizontal,"[201, 994, 693, 1015]","[999, 5867, 4365, 6186]",0.1640049342105263,101010070341c101,ea95d26bb4c41378,stagev3_0010,21,20,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0052.png,images\train\v4_train_new_0052.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0052.jpg,8dded1f7f5085ddd0edccfc07d1133fd9e44eb8073d924c1273702c2c35a54d9,pending,not_required_for_selection,,1600.0,152.0,RGB,0.0,0.0,0.8146125637755102,0.9973070017953322,7.438787937164307,0.0,0.1800063775510204,0.1465242346938775,0.8139946855624446,2.0,0.3332270408163265,0.0,899.582629131109,white_removed_candidate,8.622493,2.0,0.0026129768682784,0.0026129768682784,40266.0,36452.0,0.9052798887398796,"[460, 5797, 4904, 6256]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0052.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0052.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0052.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0052.png,1,v4_fullplant_classical_pixel_v2,0.1383181818181818,0.009928030303030303,0.14973863636363635,0.07177675539489539,754.0745018849032,158.04323133229832,53.48849315519949,0.9767256637168141,8,1616,181,RGB,0,0.0,0.8461143092105263,1.0,0.0,0.0,0.14672423245614036,0.07630893640350878,0.5200840728631481,1,0.17218338815789475,0,684.880002741228,white_removed_candidate,8.583443
v4_train_new_0053,train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,11.0,horizontal,"[229, 1182, 546, 1242]","[1240, 6893, 3410, 7650]",0.0383926971326164,80c0380911101010,b30e84c1627abd9d,stagev3_0020,16,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_train_new_0053.png,images\train\v4_train_new_0053.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_train_new_0053.jpg,1350ee68832f0ac65bb486a48c5b43dd1dd303073164b96f2b2bd5ed207a3882,pending,not_required_for_selection,,1600.0,558.0,RGB,0.0,0.0,0.9555145775139664,0.9965182527959484,8.243547439575195,0.0,0.0428596368715083,0.0334431738826815,0.7802953156822812,2.0,0.4682262569832402,0.0,260.41744489983216,white_removed_candidate,8.902325,1.0,0.0,0.0,41690.0,30174.0,0.7237706884144879,"[893, 6726, 3757, 7817]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_train_new_0053.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_train_new_0053.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_train_new_0053.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_train_new_0053.png,1,v4_fullplant_classical_pixel_v2,0.049489942528735634,0.00645628078817734,0.05617405582922824,0.13045642120979614,900.609188312237,887.2105076703722,226.4871633672253,0.9955066174875244,15,1630,639,RGB,0,0.0,0.939472559079602,0.9940817790530847,8.851330757141113,0.0,0.058253653606965175,0.018384639303482588,0.3155963302752294,4,0.4995918843283582,0,328.13949782338307,white_removed_candidate,8.011773
